tile,is_tumor,wagner_attn,vl_msi_minus_mss,vl_quality
3087,False,6.87375e-05,0.002659318,-0.014623855
3088,False,6.6442575e-05,-0.0039085085,0.007322062
3089,False,6.522127e-05,0.007164132,0.01524399
3090,False,6.688731e-05,0.0082723405,0.0035137217
3091,False,6.690234e-05,0.0055909,0.0166306
3092,False,6.6523586e-05,-0.016512044,0.004057262
3093,True,6.018763e-05,0.009332515,0.009111071
3094,False,6.091983e-05,-0.0060433047,0.029708205
3095,False,6.0053942e-05,0.00031932164,0.035561632
3096,False,5.934752e-05,-0.0067705214,0.008883033
3097,True,6.218044e-05,0.013763743,0.0014143288
3098,False,6.35077e-05,-0.004714623,-0.0042409496
3099,False,6.0348237e-05,-0.02303249,0.0027465373
3100,False,5.9483173e-05,-0.022548642,-0.016156636
3101,False,6.050559e-05,-0.00226996,0.009007029
3102,False,6.107144e-05,0.006442546,-0.0008007353
3103,False,6.1354796e-05,0.023658961,-0.012751447
3104,True,6.4401305e-05,0.017485421,0.013344495
3105,True,6.117212e-05,0.020391151,0.009062476
3106,True,6.450767e-05,0.013986168,0.021276422
3107,True,6.186768e-05,-0.0029332268,0.02456344
3108,False,6.5057e-05,-0.010556977,-0.0053420747
3109,False,6.161301e-05,0.0053212456,-0.013142688
3110,False,6.66758e-05,-0.016278397,0.0005079387
3111,False,6.731775e-05,-0.014455049,0.005683534
3112,False,6.407074e-05,-0.0041953884,0.013259199
3113,True,6.0542938e-05,0.0250079,0.0137085
3114,True,6.227516e-05,0.0104388995,0.027747257
3115,True,6.123823e-05,-0.009116628,0.0051960843
3116,False,6.0415463e-05,0.013341906,0.0017674863
3117,True,6.257687e-05,0.019982502,0.011519112
3118,False,6.310608e-05,-0.001490227,0.0045776516
3119,False,6.173968e-05,0.0016402788,0.01854928
3120,True,6.1108854e-05,0.01967933,0.012147894
3121,True,5.881989e-05,0.016238403,0.015841834
3122,True,5.954901e-05,0.0022464078,0.004158836
3123,True,6.431823e-05,0.0012981044,-0.0030419528
3124,True,5.9298985e-05,0.008892351,0.0038660374
3125,True,6.0664723e-05,0.009736639,0.01508775
3126,False,6.1954e-05,-0.0062536187,0.011589875
3127,False,5.9912076e-05,-0.008363225,0.009014031
3128,False,6.484547e-05,0.010951187,0.009931991
3129,False,6.0200186e-05,-0.005397401,0.014684627
3130,False,6.459148e-05,0.010020941,0.01386917
3131,False,6.603908e-05,-0.017510073,0.0003838269
3132,True,6.0376806e-05,0.010847496,0.0059799543
3133,True,6.237822e-05,0.00585106,0.014495939
3134,False,6.165348e-05,-0.00380301,0.0052230693
3135,False,6.3923704e-05,-0.023577007,-0.021566486
3136,False,6.376587e-05,-0.036674343,-0.017235698
3137,False,6.374089e-05,-0.029025577,-0.019073311
3138,False,6.0816077e-05,0.001743149,0.009047161
3139,False,6.2748404e-05,-0.032352265,0.0075712167
3140,False,6.867172e-05,-0.04353163,0.009046262
3141,False,6.0665934e-05,-0.018614314,-0.0179162
3142,False,5.855352e-05,-0.034590878,0.006901633
3143,False,6.754462e-05,-0.02612484,0.024956662
3144,False,6.674908e-05,-0.020208623,0.0052299136
3145,False,6.567613e-05,-0.031188114,-0.00093084574
3146,False,6.1443905e-05,-0.029358933,-0.01029712
3147,False,6.494602e-05,-0.019040123,0.0064466223
3148,False,6.342554e-05,-0.023524228,0.004938474
3149,False,6.8302e-05,-0.0159906,0.0012789909
3150,False,7.131236e-05,-0.006359201,-0.0030932017
3151,False,6.841222e-05,-0.020380294,0.011219649
3152,False,6.970393e-05,-0.004494982,0.006871946
3153,False,6.837411e-05,-0.0025567329,-0.004319422
3154,False,6.97605e-05,-0.02195723,0.006778259
3155,False,6.6111395e-05,-0.024329372,-0.015928406
3156,False,6.434587e-05,-0.0139342565,0.0051469784
3157,False,6.667604e-05,0.008087035,0.009577889
3158,False,6.6546425e-05,-0.029383732,0.011406224
3159,False,6.5490254e-05,-0.023389643,0.03674624
3160,False,6.337781e-05,-0.012118796,0.0075235963
3161,False,6.299487e-05,-0.012231439,-0.011855813
3162,False,6.2748426e-05,-0.027186137,0.005232184
3163,False,6.5464934e-05,-0.044475194,0.016882265
3164,False,7.106781e-05,-0.009188576,0.013943383
3165,False,7.0622176e-05,-0.001165648,0.029427834
3166,False,6.8630245e-05,-0.029712398,0.036555342
3167,False,6.852475e-05,-0.026255101,0.034967944
3168,False,6.935905e-05,-0.023423862,0.028410591
3169,False,6.781327e-05,-0.01429129,0.024813652
3170,False,6.964722e-05,-0.02519349,0.033396438
3171,False,6.718117e-05,-0.023483377,0.032762654
3172,False,6.6950284e-05,-0.02949666,0.022932509
3173,False,6.625977e-05,-0.023571556,0.012932932
3174,False,6.457719e-05,-0.027634228,0.021609876
3175,False,6.82454e-05,-0.021471452,-0.014700675
3176,False,6.724103e-05,-0.015966775,0.00014715269
3177,False,6.3788255e-05,-0.032641493,-0.0019141268
3178,False,6.2239014e-05,-0.017285181,0.0036285445
3179,False,6.636433e-05,-0.02596258,-0.011298407
3180,False,6.571742e-05,-0.030668488,0.0014197435
3181,False,6.356698e-05,-0.028400548,0.005405795
3182,False,6.21263e-05,-0.027429383,0.006017592
3183,False,6.634813e-05,-0.03877993,-0.0012489632
3184,False,6.386644e-05,-0.021284385,-0.011221793
3185,False,6.1669474e-05,-0.021222979,0.0044843107
3186,False,6.706219e-05,-0.015232554,0.006995611
3187,False,6.705205e-05,-0.0070074163,-0.020312084
3188,False,6.311264e-05,-0.01699911,-0.0051300605
3189,False,6.807948e-05,-0.026725793,0.014958762
3190,False,6.500493e-05,-0.01078162,-0.004845919
3191,False,6.476452e-05,-0.0030626105,-0.010525786
3192,False,6.345544e-05,-0.0017046798,0.010246924
3193,False,5.9719834e-05,-0.015095548,0.0039682686
3194,False,6.4618805e-05,-0.005712946,-0.005896055
3195,False,6.4579865e-05,-0.019790797,-0.0009660609
3196,False,6.560887e-05,-0.0032616518,-0.010762217
3197,False,6.605995e-05,-0.007647574,-0.0076632276
3198,False,6.6398585e-05,-0.012988789,-0.014763009
3199,False,6.613977e-05,-0.0010057231,0.0025102347
3200,False,6.592053e-05,-0.005385819,-0.002073097
3201,False,6.6723056e-05,0.0006465409,0.019102717
3202,False,6.584002e-05,-0.008883791,0.017676324
3203,False,6.650534e-05,-0.002034651,0.0039985804
3204,False,6.753833e-05,0.0012059715,-0.007544372
3205,False,6.733879e-05,-0.0037202556,-0.0037725158
3206,False,6.460525e-05,-0.004869355,0.00839936
3207,False,6.207009e-05,0.004753139,-0.00017377362
3208,False,6.448487e-05,-0.010822085,0.009474624
3209,True,6.264917e-05,0.0014578409,0.009620909
3210,False,6.269137e-05,0.019773647,-0.015213276
3211,False,6.15082e-05,-0.016076222,-0.0074913763
3212,False,5.8428486e-05,-0.004900392,0.02134178
3213,False,5.8627782e-05,-0.020877168,0.00019413605
3214,True,6.131163e-05,-0.014271871,0.010845646
3215,True,6.1413244e-05,0.0056509413,0.005902838
3216,True,6.566688e-05,0.025283044,0.015240131
3217,True,6.565849e-05,0.017624121,0.012409812
3218,False,6.342537e-05,0.008774653,0.010105016
3219,True,6.480297e-05,0.02256646,0.022076607
3220,True,6.447073e-05,0.013741799,0.010846328
3221,True,6.195587e-05,0.019732397,0.009839691
3222,True,6.503394e-05,0.00046602264,-0.005929409
3223,False,6.316316e-05,-0.029220458,0.0052624214
3224,False,6.3355335e-05,-0.025428897,0.002971774
3225,False,6.174962e-05,-0.015027054,-0.008495094
3226,False,6.463283e-05,0.0024962323,0.012780288
3227,False,6.0237864e-05,-0.018660216,0.0055489363
3228,True,6.201515e-05,0.0019895204,0.013953408
3229,False,6.124822e-05,-0.0021942267,-0.0041887397
3230,True,6.150151e-05,-0.009760933,0.01787978
3231,False,6.329538e-05,-0.015280641,0.004756093
3232,True,6.0980954e-05,-0.003814211,0.0019364934
3233,True,6.5127e-05,-0.00062927883,0.01385352
3234,False,6.153853e-05,0.010596954,0.009138074
3235,True,6.226756e-05,0.01350872,-4.798267e-05
3236,False,6.3267915e-05,0.0022190018,0.008364445
3237,True,6.068557e-05,0.006366213,-0.0066603757
3238,True,6.262582e-05,-0.0014770143,0.0049720127
3239,False,6.401132e-05,-0.012748897,-0.0026722495
3240,False,6.345956e-05,-0.00978337,0.003044406
3241,False,6.148797e-05,0.0017631929,-0.014532547
3242,False,6.1322055e-05,-0.0031221667,0.018863201
3243,False,6.234148e-05,0.002797395,0.014786807
3244,False,6.420959e-05,-0.019047461,-0.022630421
3245,False,6.601925e-05,-0.02708022,-0.011238219
3246,False,5.7192658e-05,-0.018152105,0.0008115582
3247,False,5.926687e-05,0.0028217677,0.013244508
3248,False,6.3694584e-05,0.002018271,-0.0012679757
3249,False,5.846013e-05,-0.0068330932,0.010538656
3250,False,6.336774e-05,0.0008117743,0.013582427
3251,False,6.0670794e-05,-0.0032234155,0.00846182
3252,False,6.126194e-05,-0.03467802,0.0032306015
3253,False,6.455731e-05,-0.027648866,-0.006480545
3254,False,6.444399e-05,-0.023682268,0.005810502
3255,False,5.902117e-05,-0.0434345,0.022773977
3256,False,5.7308414e-05,-0.030764997,0.0036044624
3257,False,6.258334e-05,-0.038256858,0.020928046
3258,False,6.3565945e-05,-0.02651123,-0.0055966936
3259,False,6.6147244e-05,-0.029765215,0.005770948
3260,False,5.748352e-05,-0.03108861,-0.0050255693
3261,False,5.998884e-05,-0.014073639,-0.007025864
3262,False,6.4100605e-05,-0.01607453,-0.010406261
3263,False,6.137452e-05,-0.022411497,0.0049419366
3264,False,6.529526e-05,-0.017187083,0.006925096
3265,False,6.9715374e-05,-0.020754497,-0.01047945
3266,False,6.808506e-05,-0.023744239,0.005290728
3267,False,6.447579e-05,-0.03664819,-0.013852943
3268,False,6.2459476e-05,-0.038861834,0.005815724
3269,False,7.030048e-05,-0.023800459,0.010112975
3270,False,6.5715845e-05,-0.0069635436,-0.0063369703
3271,False,6.3376465e-05,-0.015858369,6.139837e-05
3272,False,6.509634e-05,-0.025009803,0.0075204726
3273,False,6.55841e-05,-0.018964035,0.0021090582
3274,False,6.479072e-05,-0.017741818,-0.0011326261
3275,False,6.977569e-05,-0.030664276,0.023156384
3276,False,6.9547896e-05,-0.01667615,0.03417528
3277,False,7.320275e-05,-0.022679633,0.021844048
3278,False,6.895106e-05,-0.029959368,0.030182019
3279,False,6.883476e-05,-0.036526684,0.02994161
3280,False,6.919242e-05,-0.016696744,0.021176595
3281,False,6.739304e-05,-0.03335093,0.012058897
3282,False,6.612955e-05,-0.011506935,0.026538212
3283,False,6.723676e-05,-0.038205143,0.012992568
3284,False,6.968649e-05,-0.026187522,0.018732741
3285,False,6.811986e-05,-0.018711979,0.009290304
3286,False,6.7469e-05,-0.023152538,-0.00399353
3287,False,6.370365e-05,-0.018380098,-0.012993016
3288,False,6.8398156e-05,-0.02959387,0.009823553
3289,False,6.450362e-05,-0.03410425,0.012711192
3290,False,6.3592335e-05,-0.034473997,6.9729984e-05
3291,False,6.21159e-05,-0.032734625,0.0072934926
3292,False,6.771475e-05,-0.007835712,-0.0006049536
3293,False,6.61478e-05,-0.025651779,-0.009001866
3294,False,6.589629e-05,-0.008509728,-0.004448641
3295,False,6.0724684e-05,-0.01043843,-0.010823052
3296,False,6.556192e-05,-0.01284151,-0.0074017495
3297,False,6.654462e-05,-0.012951702,-0.0011424646
3298,False,6.505209e-05,-0.02325644,-0.009910703
3299,False,6.4118525e-05,-0.012999919,-0.0059721693
3300,False,6.323776e-05,-0.033578303,-0.014463015
3301,False,7.194185e-05,-0.023674354,-0.0089841895
3302,False,6.507372e-05,0.0003849268,-0.0045691766
3303,False,6.435269e-05,-0.0050347485,-0.0014000358
3304,False,6.334204e-05,-0.0038455594,-0.0035053715
3305,False,6.260073e-05,-0.0038458635,0.0062636035
3306,False,6.5717904e-05,0.0065796487,0.00166889
3307,False,6.5505825e-05,0.0007161759,-0.008372337
3308,False,6.6363e-05,-0.003135858,-0.008983327
3309,False,6.748216e-05,-0.0049030157,-0.0055447854
3310,False,6.605516e-05,0.01114498,0.00549372
3311,False,6.647505e-05,-0.005717896,0.00017908588
3312,False,6.76061e-05,-0.008765434,-0.0027861688
3313,False,6.693392e-05,-0.0036909096,0.017452985
3314,False,6.4757754e-05,0.0015630713,0.01037283
3315,False,6.4790496e-05,-0.00876512,-0.0014511812
3316,False,6.658981e-05,-0.014076725,0.002732955
3317,False,6.630386e-05,-0.01957678,-0.0012442358
3318,False,6.5636516e-05,-0.005382375,-0.007079225
3319,False,6.1667364e-05,0.0010247789,0.0061857384
3320,False,6.079379e-05,-0.0093294475,0.003535863
3321,True,6.045668e-05,-0.0031606164,0.013665542
3322,False,6.1784696e-05,0.0139576495,0.0002595354
3323,False,6.0419698e-05,-0.0064951517,-0.001464677
3324,False,6.2246436e-05,-0.026105575,-0.012171261
3325,False,5.9820955e-05,-0.008614508,0.008112045
3326,False,6.0554914e-05,-0.014645049,-0.003754396
3327,False,5.8847323e-05,-0.009130349,-0.0023825448
3328,False,6.1904066e-05,-0.009602354,-0.020020228
3329,False,6.491857e-05,-0.017991798,0.0066867727
3330,False,6.417975e-05,0.0038309451,-0.012454029
3331,False,6.430877e-05,0.019428935,0.022343919
3332,True,6.132868e-05,0.025894629,0.007170055
3333,True,6.228384e-05,0.028532945,0.0084887445
3334,True,6.281878e-05,0.013852194,0.015769858
3335,True,6.6532484e-05,0.013988428,-0.0099483915
3336,False,6.4498796e-05,0.013846603,0.00011411123
3337,True,6.361126e-05,-0.0062144324,0.009771375
3338,False,6.104286e-05,-0.0017024158,0.009934157
3339,True,6.2424006e-05,0.0123398695,0.009576913
3340,True,6.40319e-05,0.007838935,-0.0030515864
3341,True,6.0640472e-05,-0.010790534,0.014119251
3342,True,6.037557e-05,-0.0060222223,0.016932895
3343,True,6.179783e-05,0.0019015614,0.029360006
3344,True,6.278833e-05,-0.003045775,-0.0034324303
3345,True,6.0919007e-05,0.0058005378,0.0047912747
3346,True,6.234138e-05,-0.0053192936,0.01167972
3347,True,6.0538037e-05,-0.0008321386,0.020960746
3348,True,6.174094e-05,0.015135243,-0.002711909
3349,True,6.1873485e-05,0.00073997676,0.014389506
3350,False,6.315131e-05,-0.006738752,-0.0061004404
3351,False,6.3914e-05,-0.013823301,0.012693778
3352,True,6.210069e-05,0.0031733392,0.00088119134
3353,True,6.1140076e-05,0.005096798,0.014169985
3354,True,6.102027e-05,0.0016496712,0.0064033717
3355,False,5.9451533e-05,0.012134196,0.0048269834
3356,False,6.1841194e-05,0.015524339,0.008107007
3357,False,6.259689e-05,0.0083448365,0.005237458
3358,False,6.0633643e-05,-0.0048034973,-0.027451787
3359,False,6.463658e-05,-0.018725157,0.020254932
3360,False,6.198047e-05,-0.014792229,0.0008352008
3361,False,6.2886946e-05,-0.025224071,0.022380909
3362,False,6.285759e-05,0.007593029,0.010974899
3363,False,6.426094e-05,-0.0011072028,-0.0039840667
3364,False,6.378885e-05,-0.0018391684,-0.009975307
3365,False,6.144413e-05,-0.017229121,0.023566509
3366,False,6.462847e-05,-0.019505579,-0.0021384656
3367,False,6.942153e-05,-0.022909343,-0.0009260215
3368,False,6.42683e-05,-0.03013947,-0.0034535024
3369,False,6.569016e-05,-0.040911958,0.006871408
3370,False,6.704355e-05,-0.026945472,0.0022920752
3371,False,6.49998e-05,-0.019722424,0.0009866571
3372,False,6.635824e-05,-0.03160693,-3.8959086e-05
3373,False,6.78376e-05,-0.021551032,0.0047086515
3374,False,6.656005e-05,-0.022084706,0.0041138604
3375,False,6.811374e-05,-0.023513185,0.0037800688
3376,False,6.121354e-05,-0.026919317,-0.0033438448
3377,False,6.0902214e-05,-0.027236851,-0.021763649
3378,False,5.949553e-05,-0.01921631,-0.026747927
3379,False,6.4600485e-05,-0.030973895,-0.00091881305
3380,False,6.538262e-05,-0.031266443,0.025073158
3381,False,6.512326e-05,-0.01997749,0.014019771
3382,False,6.5020584e-05,-0.02385581,0.002879898
3383,False,6.162061e-05,-0.029826496,0.0015859026
3384,False,6.666523e-05,-0.029177664,0.01398089
3385,False,6.346929e-05,-0.023476727,0.010366982
3386,False,7.038068e-05,-0.042947166,0.03709338
3387,False,7.243209e-05,-0.03560657,0.036240526
3388,False,6.891423e-05,-0.029376954,0.022747798
3389,False,6.8053785e-05,-0.022507794,0.024427328
3390,False,6.98611e-05,-0.034993574,0.026246827
3391,False,6.348619e-05,-0.032351628,0.03307545
3392,False,6.8429945e-05,-0.0110363355,0.022543222
3393,False,6.546194e-05,-0.025245182,0.03174797
3394,False,6.445375e-05,-0.020672755,0.002558574
3395,False,6.3822205e-05,-0.036402628,0.011329528
3396,False,6.632067e-05,-0.031545572,0.018809296
3397,False,6.742562e-05,-0.041463733,0.01110409
3398,False,6.326459e-05,-0.01221195,0.010936711
3399,False,6.476864e-05,-0.02846925,-0.013479229
3400,False,6.5888154e-05,-0.013255249,0.0062979944
3401,False,6.7021705e-05,-0.028881542,0.016931852
3402,False,6.771738e-05,-0.026623901,0.024651539
3403,False,6.280432e-05,-0.032110833,0.014344562
3404,False,6.355593e-05,-0.014109651,-0.015523214
3405,False,6.125655e-05,-0.012502318,-0.003707569
3406,False,6.313025e-05,-0.016230535,0.010224404
3407,False,6.366051e-05,-0.037948247,0.031591438
3408,False,6.4618114e-05,-0.024348788,0.009512659
3409,False,6.378122e-05,-0.03457865,-0.0080611035
3410,False,6.439957e-05,-0.025959302,0.0069014826
3411,False,6.644846e-05,-0.02980932,-0.004897004
3412,False,6.6165296e-05,-0.009960875,-0.017767683
3413,False,6.676339e-05,-0.026832042,-0.005558056
3414,False,6.305051e-05,-0.025028918,-0.0058902754
3415,False,6.805772e-05,-0.030489072,0.020589782
3416,False,6.6298875e-05,-0.008000195,0.003569738
3417,False,6.409717e-05,0.0014803149,0.014341604
3418,False,6.626252e-05,0.011231685,0.0071778307
3419,False,6.570638e-05,-0.011890812,-0.0028799232
3420,False,6.75123e-05,0.008806769,0.009361904
3421,False,6.838452e-05,0.013238758,-0.011084539
3422,False,6.834115e-05,-0.0057767616,-0.0019736746
3423,False,6.768136e-05,-0.0040252544,0.004783584
3424,False,6.679182e-05,-0.00026806537,-0.0021398887
3425,False,6.642681e-05,-0.000742889,0.0025083148
3426,False,6.779643e-05,0.00088441325,0.008672036
3427,False,6.651565e-05,-0.0018935632,0.019946653
3428,False,6.309705e-05,-0.006714317,0.022958703
3429,False,6.327392e-05,-0.019862518,-0.0022835657
3430,False,6.372138e-05,-0.01475718,-0.0020452216
3431,False,6.804884e-05,-0.017736241,0.022115804
3432,False,6.670396e-05,0.0060994513,0.015198147
3433,False,6.2888386e-05,0.0013957962,0.016502608
3434,False,6.887759e-05,-0.0005644113,0.0013043825
3435,False,6.500925e-05,-0.007645241,0.020287123
3436,True,6.199182e-05,0.0070508644,0.0077922298
3437,True,6.292886e-05,0.002920941,0.01168585
3438,False,6.447247e-05,-0.017025132,0.0036589764
3439,False,6.445099e-05,-0.016337225,-0.009001516
3440,False,5.8789075e-05,-0.011806354,0.0027662786
3441,False,5.9732425e-05,-0.01631432,0.006690858
3442,False,6.185107e-05,-0.02918563,0.0017047282
3443,False,6.266779e-05,-0.011832941,-0.0039428435
3444,False,5.9759546e-05,0.013662819,0.013780158
3445,True,6.0309936e-05,0.02008069,0.020172622
3446,True,6.314777e-05,0.018817369,0.011959409
3447,True,6.322413e-05,0.007853204,-0.0071899267
3448,True,6.2310086e-05,0.020402052,0.017511658
3449,True,6.22306e-05,0.010174387,0.018073477
3450,True,6.241582e-05,0.011554759,0.014441375
3451,True,6.228787e-05,0.014032029,-0.0022901278
3452,False,6.0854054e-05,0.01295861,0.022521444
3453,True,5.948841e-05,0.009223616,0.019887317
3454,False,6.2189196e-05,-0.0037144274,0.011764731
3455,True,6.14099e-05,-0.00014504604,0.01887579
3456,True,6.205812e-05,-0.006410487,0.010580629
3457,True,6.2967185e-05,0.007280289,0.029487764
3458,True,5.856329e-05,0.003618497,0.018420568
3459,False,6.0451654e-05,0.018881546,0.010410344
3460,True,5.9396607e-05,0.0037169815,0.010859814
3461,True,6.109231e-05,0.0022115167,0.019278187
3462,False,6.201454e-05,-0.00023133494,0.00014714524
3463,False,6.530947e-05,-0.02516111,0.0051074065
3464,False,6.4301894e-05,-0.024862975,0.015893674
3465,False,6.2651656e-05,-0.033131637,-0.008880785
3466,True,6.19325e-05,-0.0036316426,0.019938719
3467,False,6.1849154e-05,0.00286703,-0.010440648
3468,False,6.0965947e-05,-0.01365487,-0.0147270635
3469,False,6.300371e-05,-0.018267881,-0.01859767
3470,False,6.1788516e-05,-0.02887388,-0.0031366488
3471,False,6.404751e-05,-0.01552463,0.025780132
3472,False,6.624e-05,-0.013942122,0.011301717
3473,False,6.209971e-05,0.009077787,0.0046135886
3474,False,6.2903586e-05,-0.01563004,0.013030418
3475,False,6.335177e-05,-0.025893537,0.010106442
3476,False,6.661642e-05,-0.013693048,0.016687246
3477,False,6.226846e-05,-0.0009832177,-0.01342003
3478,False,6.206173e-05,-0.013128431,0.029656274
3479,False,6.576921e-05,-0.010680912,0.012128845
3480,False,6.7128814e-05,-0.028571837,0.00991503
3481,False,6.660353e-05,-0.021820398,0.007982035
3482,False,6.376874e-05,-0.032211218,-0.012015993
3483,False,6.292449e-05,-0.016426383,0.01950968
3484,False,6.3768115e-05,-0.010791548,0.0026302263
3485,False,6.745585e-05,-0.021977607,0.0013144687
3486,False,6.467558e-05,-0.018575214,-0.0026208991
3487,False,6.39169e-05,-0.018224452,0.017216928
3488,False,6.5705666e-05,0.00022385176,0.02413318
3489,False,6.3593965e-05,-0.021511583,0.007929143
3490,False,6.304053e-05,-0.038081255,-0.0014863238
3491,False,6.111876e-05,-0.012489675,0.009176961
3492,False,6.742477e-05,-0.01942208,0.006575239
3493,False,6.3908155e-05,-0.022714715,0.010710821
3494,False,6.512114e-05,-0.022708341,0.0066234134
3495,False,6.5979104e-05,-0.014358724,0.002288646
3496,False,6.47623e-05,-0.010244019,-0.00025552697
3497,False,6.485208e-05,-0.024226353,0.01582188
3498,False,6.732778e-05,-0.028752372,0.014190946
3499,False,6.7460816e-05,-0.03151854,0.019993894
3500,False,7.181634e-05,-0.01765019,0.027904086
3501,False,6.651433e-05,-0.033960644,0.014242761
3502,False,6.319342e-05,-0.030599006,0.026880756
3503,False,6.2777835e-05,-0.020839848,0.027378095
3504,False,6.420004e-05,-0.023329867,0.02297021
3505,False,6.632257e-05,-0.021661658,0.032285735
3506,False,6.813053e-05,-0.02894739,0.015231665
3507,False,6.699235e-05,-0.035752542,0.027297096
3508,False,6.414992e-05,-0.02695098,0.010029204
3509,False,6.3983374e-05,-0.031127814,0.021433938
3510,False,6.553913e-05,-0.024955468,0.014744576
3511,False,6.461564e-05,-0.011676613,0.0103964545
3512,False,6.0731025e-05,-0.039069276,0.00029459037
3513,False,6.0366117e-05,-0.010699543,0.00875118
3514,False,6.567032e-05,-0.007417309,0.015690237
3515,False,6.9216585e-05,-0.030527594,0.0438269
3516,False,6.188647e-05,-0.03643665,0.015277438
3517,False,6.292451e-05,-0.025086688,-0.002940163
3518,False,6.203989e-05,-0.0061277,0.0015818886
3519,False,6.5241395e-05,-0.017988317,0.013996912
3520,False,6.278903e-05,-0.01798173,0.0012733643
3521,False,6.214269e-05,-0.032389916,0.0021568127
3522,False,6.756191e-05,-0.027788904,0.012382586
3523,False,6.501658e-05,-0.032250393,0.007092908
3524,False,6.5337845e-05,-0.021113465,-0.0053277984
3525,False,6.51608e-05,-0.022256691,-0.0038320404
3526,False,6.543626e-05,-0.025791228,-0.021128502
3527,False,6.201129e-05,-0.025242772,0.009210121
3528,False,6.4867476e-05,-0.021730244,0.0019587614
3529,False,6.363879e-05,-0.016509864,0.0067960704
3530,False,6.331043e-05,0.004372604,-0.0045780092
3531,False,6.76996e-05,0.008135468,-0.0006862208
3532,False,6.4851105e-05,0.015542753,-0.0018568048
3533,False,6.436756e-05,0.007324746,-0.003208506
3534,False,6.643091e-05,0.010875024,-0.0098613165
3535,False,6.546171e-05,-0.017152335,-0.01334608
3536,False,6.668322e-05,-0.010995561,-0.010617721
3537,False,6.694995e-05,-0.0059182253,-0.0023126556
3538,False,6.61524e-05,0.0013003168,0.010015035
3539,False,6.7664194e-05,-0.004119237,0.0031868797
3540,False,6.7519315e-05,-0.0041958503,0.023222832
3541,False,6.321262e-05,0.0042112116,0.0027515218
3542,False,6.4117e-05,-0.0006226357,-0.0002599135
3543,False,6.395161e-05,-0.011190656,0.009812135
3544,False,6.4689186e-05,-0.028519424,0.008932993
3545,False,6.4661006e-05,-0.027354687,0.009874396
3546,False,6.594499e-05,-0.0067313025,-0.0036063725
3547,False,6.153458e-05,-0.003247785,0.0076260213
3548,False,6.5507615e-05,0.0067636734,0.0049562017
3549,False,6.767248e-05,0.0027325246,0.020195665
3550,False,6.583228e-05,0.017611,0.017299943
3551,False,6.3285246e-05,-0.0057380795,0.00847274
3552,False,6.271869e-05,-0.010930844,-0.0029102731
3553,False,6.0893974e-05,-0.00962439,-0.0024863016
3554,False,5.9196067e-05,-0.022082437,-0.007863753
3555,False,5.582888e-05,-0.016561238,0.004971357
3556,False,6.286181e-05,-0.0076367855,0.0076777376
3557,True,6.1288534e-05,0.033241007,0.018478055
3558,True,6.294166e-05,0.034149818,0.0086432565
3559,True,5.9923124e-05,0.024557674,0.017010927
3560,True,6.484733e-05,0.023994725,0.0154634155
3561,True,6.5399356e-05,0.019017199,0.0010062233
3562,True,6.187153e-05,0.021508113,0.018598067
3563,True,6.3569794e-05,0.023977563,0.013781294
3564,True,6.3804546e-05,0.013137064,0.0044110725
3565,True,6.149677e-05,0.009132669,0.015936252
3566,True,6.079781e-05,0.0016245246,0.0061673075
3567,True,6.1216175e-05,0.017089162,0.004649671
3568,True,6.2272666e-05,0.008347625,0.01189031
3569,True,6.154921e-05,0.009378472,0.0083558215
3570,False,6.127595e-05,-0.00923457,0.0030662538
3571,True,5.789859e-05,-0.0010570488,0.0017312933
3572,False,5.9007183e-05,-0.009184774,-0.0008660797
3573,False,6.0333343e-05,0.0018727994,0.021803154
3574,True,5.9053582e-05,0.007644046,0.0016916655
3575,True,6.2720996e-05,0.013938227,0.003830336
3576,False,6.5746426e-05,-0.012021546,0.01694078
3577,False,6.6099754e-05,-0.008152278,-0.0035483623
3578,False,6.532766e-05,-0.006125951,0.015251718
3579,False,6.155082e-05,-0.009944268,-0.011979079
3580,False,6.154443e-05,-0.004695194,-0.039141268
3581,False,5.9118032e-05,-0.023103502,0.0049572308
3582,False,6.341426e-05,-0.0306922,-0.0076788208
3583,False,6.0050632e-05,-0.030741066,0.0072465353
3584,False,6.4488384e-05,-0.024017567,-0.019688377
3585,False,6.077661e-05,0.013862497,0.014630423
3586,False,6.1065184e-05,0.022826426,-0.0011357013
3587,False,6.1981256e-05,-0.0028615268,0.008054135
3588,False,6.2979554e-05,-0.031296503,-0.011290163
3589,False,6.079249e-05,-0.011339865,0.0119693875
3590,False,6.4754146e-05,-0.03318718,-0.005226027
3591,True,6.291438e-05,0.0045924103,0.010200292
3592,False,6.2691724e-05,0.036793172,-0.017859247
3593,False,6.047906e-05,-0.0052759387,0.0042695245
3594,False,6.57059e-05,-0.0132877445,-0.0028984947
3595,False,6.58125e-05,-0.029776573,0.012204014
3596,False,6.32376e-05,-0.022996888,-0.00048675667
3597,False,5.867927e-05,-0.012977388,-0.00092841126
3598,False,6.5716624e-05,-0.01676828,0.013493409
3599,False,6.546392e-05,-0.011522029,-0.006645145
3600,False,6.514569e-05,-0.022075446,-0.027278475
3601,False,6.8325375e-05,-0.021098206,0.008649262
3602,False,6.7540954e-05,-0.016841352,0.021669589
3603,False,6.988283e-05,-0.026358884,-0.00022227783
3604,False,6.301557e-05,-0.025333818,0.0028684754
3605,False,6.368673e-05,-0.03249121,0.012290087
