slide_id,n_tiles_used,tumor_fraction,mean_p_tum,status,frac_ADI,meanP_ADI,frac_BACK,meanP_BACK,frac_DEB,meanP_DEB,frac_LYM,meanP_LYM,frac_MUC,meanP_MUC,frac_MUS,meanP_MUS,frac_NORM,meanP_NORM,frac_STR,meanP_STR,frac_TUM,meanP_TUM
HP2321_21.pyramidal,7679.0,0.13217866909753875,0.13289454051414148,ok,0.0002604505795025394,0.0011562666358576122,0.03841646047662456,0.04735769245068706,0.649433519989582,0.6137711377125672,0.0023440552155228546,0.0074696694831789725,0.12384425055345748,0.12385638005766147,0.045969527282198205,0.05723652964581244,0.007422841515822373,0.013563445883447978,0.0001302252897512697,0.0026943376166457347,0.13217866909753875,0.13289454051414148
HP2069_21.pyramidal,14130.0,0.05421089879688606,0.06282447025603775,ok,0.03205944798301486,0.03185693444008996,0.045647558386411886,0.044733541239043585,0.06779900920028309,0.06974649504478656,0.0051663128096249115,0.009727663271286234,0.08789808917197452,0.08931274158742687,0.6006369426751592,0.5857089563777372,0.10438782731776362,0.1017040005809329,0.0021939136588818116,0.004385197202658861,0.05421089879688606,0.06282447025603775
b23_2222msi,1460.0,0.11986301369863013,0.10898722657924159,ok,0.0013698630136986301,0.003477442019919367,0.6753424657534246,0.6577523391397561,0.04863013698630137,0.05592457348818692,0.023972602739726026,0.02968298957484377,0.04246575342465753,0.05445642571341939,0.01643835616438356,0.016437239193345724,0.0684931506849315,0.06818141252753919,0.003424657534246575,0.005100351763748025,0.11986301369863013,0.10898722657924159
1210-4-16,1687.0,0.13870776526378187,0.13750834314585317,ok,0.005334914048606995,0.01483974811465002,0.06935388263189093,0.07438355600972897,0.10729104919976289,0.11008756972117488,0.016597510373443983,0.020444356524710373,0.3805572021339656,0.34797918560882074,0.2548903378778897,0.2473096470294726,0.005334914048606995,0.0165439175901421,0.021932424422050976,0.030903676255447186,0.13870776526378187,0.13750834314585317
HP2020_22.pyramidal,12164.0,0.23783294968760277,0.2264689174462705,ok,0.008549819138441302,0.01104732923902444,0.020141400854981915,0.024630295956883517,0.05055902663597501,0.061635183859581874,0.004685958566261098,0.008245822713889196,0.37742518908253864,0.35902231087288605,0.24580730023018743,0.23253869912977984,0.03066425517921736,0.049195037322652395,0.024334100624794474,0.027216403459032198,0.23783294968760277,0.2264689174462705
B2581_22_MSI.pyramidal,2992.0,0.052807486631016046,0.04317857858110771,ok,0.002005347593582888,0.009143294545329108,0.1443850267379679,0.1301926704145469,0.009692513368983958,0.014246959232561992,0.0053475935828877,0.016051528814449142,0.03442513368983957,0.04551326856590469,0.0016711229946524064,0.003975249238159008,0.7453208556149733,0.7331384037245033,0.004344919786096257,0.004560046883438077,0.052807486631016046,0.04317857858110771
MSI-B464-23-,20440.0,0.00014677103718199608,0.00024244339239438886,ok,0.0053816046966731895,0.005290941275171136,0.9836594911937377,0.9828017406960086,0.0,0.0005157529032394716,0.0007338551859099804,0.0007270248746135836,0.006457925636007828,0.006438048158218779,0.0021037181996086105,0.002157554739961302,4.892367906066536e-05,0.0001878501151977349,0.0014677103718199608,0.0016386438451951087,0.00014677103718199608,0.00024244339239438886
MSI-B985-22,16920.0,0.0,3.800870028312865e-05,ok,0.0,9.224819640833437e-07,1.0,0.9992901157237809,0.0,0.0004821370803044194,0.0,3.486394153898765e-05,0.0,5.482806569072025e-05,0.0,6.0002638237986576e-05,0.0,8.669060299388495e-06,0.0,3.0452307900541193e-05,0.0,3.800870028312865e-05
MSI-B985_3_22,16995.0,0.0,4.0421162112605774e-05,ok,0.0,9.942324380599258e-07,1.0,0.9992688668845094,0.0,0.0004924607862475039,0.0,3.656717864007527e-05,0.0,5.028111404450702e-05,0.0,7.026998293050191e-05,0.0,8.504833859074907e-06,0.0,3.163382521822271e-05,0.0,4.0421162112605774e-05
MSI-B1919-22,15505.0,0.25191873589164787,0.20836355402774645,ok,0.08087713640761045,0.08150371878746755,0.06694614640438568,0.09302085381632806,0.1705901322154144,0.1601533096370949,0.1489197033215092,0.1446528470260101,0.12054176072234762,0.12774636596526695,0.017542728152208965,0.02041091427614095,0.06468881006127056,0.07531977565376484,0.0779748468236053,0.0888286608101802,0.25191873589164787,0.20836355402774645
