slide_id,n_tiles_used,tumor_fraction,mean_p_tum,status,frac_ADI,meanP_ADI,frac_BACK,meanP_BACK,frac_DEB,meanP_DEB,frac_LYM,meanP_LYM,frac_MUC,meanP_MUC,frac_MUS,meanP_MUS,frac_NORM,meanP_NORM,frac_STR,meanP_STR,frac_TUM,meanP_TUM
H-350-1-22,4355.0,0.005970149253731343,0.006590888685187952,ok,0.0,0.0028138162527573196,0.013318025258323766,0.014661630387934513,0.09873708381171067,0.09774467806063314,0.0006888633754305396,0.0023384348316405467,0.013318025258323766,0.01782651904763954,0.5993111366245695,0.5928546200198572,0.26865671641791045,0.26492616723680235,0.0,0.00024324547754736562,0.005970149253731343,0.006590888685187952
H1175-21-A4,9722.0,0.00030857848179386956,0.001825043036315529,ok,0.0051429746965644925,0.010353210633380053,0.033429335527669204,0.037222579200203804,0.16889528903517795,0.17464707988423628,0.0004114379757251594,0.003264377720319629,0.07951038880888706,0.09758850188323961,0.7000617156963588,0.6567862450270583,0.00010285949393128986,0.001299016261937587,0.012137420283892203,0.01701394635330922,0.00030857848179386956,0.001825043036315529
H538-21,1231.0,0.0008123476848090983,0.0026277065657411545,ok,0.0,0.0024828143608240662,0.0,0.001793738695595141,0.5605199025182778,0.5341422169922267,0.012997562956945572,0.015359457562466282,0.00974817221770918,0.021034781670203367,0.20471161657189277,0.21253150291128886,0.21121039805036557,0.20965499657247544,0.0,0.00037278466917880105,0.0008123476848090983,0.0026277065657411545
H-1709-21,1178.0,0.0,0.0015643831250340835,ok,0.0,0.005455695702910538,0.2037351443123939,0.2029346271021065,0.399830220713073,0.3850004064134474,0.023769100169779286,0.030197239625871765,0.02631578947368421,0.03570386705917098,0.3463497453310696,0.33785556872321976,0.0,0.0007678511811522126,0.0,0.0005203610670867876,0.0,0.0015643831250340835
H1641-22-C,357.0,0.01680672268907563,0.02000043324671475,ok,0.17366946778711484,0.1638923820332888,0.03081232492997199,0.07029718175529943,0.6834733893557423,0.5914514958342759,0.0,6.191558807779981e-05,0.014005602240896359,0.02991166638522121,0.0784313725490196,0.118037547145033,0.0028011204481792717,0.005362574274905469,0.0,0.0009848037371836373,0.01680672268907563,0.02000043324671475
H1440-21-4,10869.0,0.0,0.0003194533272605108,ok,0.04830251173060999,0.0626903065848469,0.05041862176833195,0.05351689026309204,0.056950961449995396,0.0668575903582968,0.001472076547980495,0.0043032578374435915,0.16294047290459104,0.1511977339738571,0.5604011408593247,0.5377912385307425,0.10865765019781029,0.10569036806882169,0.01085656454135615,0.01763316105563886,0.0,0.0003194533272605108
H1552-22-A,3970.0,0.0,0.0001741327925538555,ok,0.019395465994962217,0.03338950751426807,0.15113350125944586,0.13982020996886374,0.07229219143576826,0.08309320778761148,0.0010075566750629723,0.0014463253126288662,0.039798488664987405,0.04718624624198541,0.5508816120906801,0.5294947766036856,0.16272040302267002,0.15916886896145746,0.0027707808564231737,0.006226724816945465,0.0,0.0001741327925538555
H1913-22-13,5754.0,0.0020855057351407717,0.004608757634650605,ok,0.03823427181091415,0.05368609402464454,0.19516857838025722,0.18315136316201333,0.12356621480709072,0.13794239965298324,0.27667709419534237,0.25390014879017847,0.04535974973931178,0.054930334989894025,0.31421619742787626,0.2999783092760829,0.001737921445950643,0.005490041124406591,0.002954466458116093,0.006312551345146265,0.0020855057351407717,0.004608757634650605
H742-22-23,849.0,0.0,0.0014817299124358432,ok,0.008244994110718492,0.025110070988120566,0.0,0.002885729135855519,0.41460541813898705,0.4206619631775306,0.0,0.0010181619597175108,0.012956419316843345,0.02102157437971212,0.5641931684334511,0.5252689612363702,0.0,0.002083921545226576,0.0,0.0004678876650311195,0.0,0.0014817299124358432
H1856-21,1617.0,0.036487322201607914,0.046450928778577996,ok,0.0006184291898577613,0.003143097498581475,0.004329004329004329,0.006455825002954057,0.2795299938157081,0.28677407134382593,0.0,0.0011513162408389635,0.021645021645021644,0.025490907420196125,0.4038342609771181,0.3831873163362325,0.2535559678416821,0.24729868526606208,0.0,4.7852112730892304e-05,0.036487322201607914,0.046450928778577996
