slide_id,backend_a,backend_b,model_a,model_b,n_a,n_b,n_matched,frac_matched_a,frac_matched_b,tile_px_level0_a,tile_px_level0_b,grid_dx_median,grid_dy_median,coverage_iou,dim_a,dim_b,dim_match,n_exact,cos_median,cos_p05,cos_min,max_abs_diff,mean_abs_diff,rel_l2,slide_mean_cos_all,slide_mean_pearson_all,slide_mean_cos_matched,slide_mean_pearson_matched,cos_median_exact,cos_p05_exact
HP2074_21_5.pyramidal,lazyslide,mussel,conch_v1.5,titan,2812,3028,2806,0.9978662873399715,0.9266842800528402,1024.0,1024.0,0.0,128.0,0.923662864907152,768,768,True,0,0.9974323421084319,0.9937067833635423,0.9757127621013394,0.8789693415164948,0.060318373939628904,0.07809620336509117,0.999011664041596,0.9990116636989399,0.9991542479979933,0.9991542479556914,,
MSI-B985-3-22-,lazyslide,mussel,conch_v1.5,titan,3946,4470,3585,0.9085149518499747,0.802013422818792,977.9203911681565,978.0,141.0,185.0,0.7373953920859593,768,768,True,0,0.9465543231145871,0.8696042176301169,0.7084492158365882,2.954920530319214,0.2730375337877057,0.35314306539562124,0.9959287589076113,0.9959287577318514,0.9989802547547069,0.9989802545446546,,
H1079-22-9,lazyslide,mussel,conch_v1.5,titan,974,1173,972,0.997946611909651,0.8286445012787724,984.7479468389976,985.0,1.0,21.0,0.8272340425531914,768,768,True,1,0.969621148924158,0.9291318892077428,0.7759889920177861,2.4196028113365173,0.20306378282577367,0.26242244635302414,0.9937545900622548,0.9937545895605532,0.9986426042918665,0.9986426041940921,0.997906712623748,0.997906712623748
H700-22-1,lazyslide,mussel,conch_v1.5,titan,1416,1566,401,0.2831920903954802,0.256066411238825,984.7479468389976,985.0,-3.0,-257.0,0.8191594844024102,768,768,True,0,0.9689648985678864,0.9324818959490331,0.8671918161504374,1.8525397777557373,0.20824178556266412,0.26664078981093864,0.995028536015878,0.9950285327722338,0.998807249469992,0.9988072487960926,,
T218_1-1,lazyslide,mussel,conch_v1.5,titan,1254,1487,1249,0.9960127591706539,0.839946200403497,984.7479468389976,985.0,77.0,41.0,0.8371313672922251,768,768,True,0,0.9693737373620505,0.929404170892375,0.8477829529676311,1.8252654671669006,0.2046157015810959,0.2636480379259358,0.9962772128182897,0.996277212793072,0.9989231872405361,0.9989231871688964,,
T207-1-1-USS-2,lazyslide,mussel,conch_v1.5,titan,807,926,0,0.0,0.0,984.7479468389976,985.0,32.0,276.0,0.8594420600858369,768,768,True,0,,,,,,,0.9962997806711008,0.9962997790267784,,,,
HP1353_21_1.pyramidal,lazyslide,mussel,conch_v1.5,titan,863,1051,839,0.9721900347624566,0.7982873453853473,1024.0,1024.0,80.0,0.0,0.7710947891966919,768,768,True,0,0.9947793649270574,0.976008583854059,0.9407484065024925,1.2947770282626152,0.094403544763741,0.12913685520999474,0.996365025029066,0.9963650242963843,0.9992928433901568,0.9992928434176265,,
MSI-B985-22,lazyslide,mussel,conch_v1.5,titan,4120,4837,548,0.13300970873786408,0.11329336365515816,977.9203911681565,978.0,193.0,267.0,0.7582115303732221,768,768,True,0,0.9891366657633678,0.9701254094460908,0.9335336543410664,1.38021782040596,0.12219152054511447,0.1610106315614089,0.9989117475630938,0.998911747232428,0.9992706332032516,0.9992706333392855,,
