slide_id,backend_a,backend_b,model_a,model_b,n_a,n_b,n_matched,frac_matched_a,frac_matched_b,tile_px_level0_a,tile_px_level0_b,grid_dx_median,grid_dy_median,coverage_iou,dim_a,dim_b,dim_match,n_exact,cos_median,cos_p05,cos_min,max_abs_diff,mean_abs_diff,rel_l2,slide_mean_cos_all,slide_mean_pearson_all,slide_mean_cos_matched,slide_mean_pearson_matched,cos_median_exact,cos_p05_exact
HP2074_21_5.pyramidal,lazyslide,lazyslide,h-optimus-0,h-optimus-0,14906,14906,14906,1.0,1.0,448.0,448.0,0.0,0.0,1.0,1536,1536,True,14906,0.9999989405604703,0.9999898796601565,0.9999467296221005,0.03993403911590576,0.0011095489328079443,0.002245562768307251,0.9999999670897546,0.999999967087083,0.9999999670846006,0.9999999670820329,0.9999989405604703,0.9999898796601565
MSI-B985-3-22-,lazyslide,lazyslide,h-optimus-0,h-optimus-0,21675,21675,21675,1.0,1.0,427.8401711360685,427.8401711360685,0.0,0.0,1.0,1536,1536,True,21675,0.9999998085208737,0.9999992812644394,0.9999894199655571,0.016871929168701172,0.0003955894563059431,0.0007384764828205635,0.9999999757277565,0.9999999757362223,0.9999999757180152,0.999999975726455,0.9999998085208737,0.9999992812644394
H1079-22-9,lazyslide,lazyslide,h-optimus-0,h-optimus-0,5188,5188,5188,1.0,1.0,430.82722674206144,430.82722674206144,0.0,0.0,1.0,1536,1536,True,5188,0.9999998439557913,0.999999616263889,0.9999982453598905,0.0062181055545806885,0.00033298674484575816,0.0006062013609929277,0.9999999822262057,0.9999999822274273,0.9999999822243764,0.9999999822256084,0.9999998439557913,0.999999616263889
H700-22-1,lazyslide,lazyslide,h-optimus-0,h-optimus-0,7612,7612,7612,1.0,1.0,430.82722674206144,430.82722674206144,0.0,0.0,1.0,1536,1536,True,7612,0.9999997679995536,0.9999996133858199,0.9999976389698877,0.007093369960784912,0.00039353498907357626,0.0007007724358545868,0.9999999607955629,0.9999999607973649,0.9999999608261004,0.999999960827846,0.9999997679995536,0.9999996133858199
T218_1-1,lazyslide,lazyslide,h-optimus-0,h-optimus-0,6725,6725,6725,1.0,1.0,430.82722674206144,430.82722674206144,0.0,0.0,1.0,1536,1536,True,6725,0.9999997567945234,0.9999994308493698,0.9999947915964323,0.012045621871948242,0.00041553648435115043,0.000751643228243284,0.9999999513880672,0.9999999513880583,0.9999999513950351,0.9999999513950206,0.9999997567945234,0.9999994308493698
T207-1-1-USS-2,lazyslide,lazyslide,h-optimus-0,h-optimus-0,4299,4299,4299,1.0,1.0,430.82722674206144,430.82722674206144,0.0,0.0,1.0,1536,1536,True,4299,0.999999780249915,0.9999994490541715,0.9999965148380365,0.009539663791656494,0.00039876220659594347,0.0007283956575477668,0.9999999602971971,0.9999999602980679,0.9999999603067411,0.9999999603075724,0.999999780249915,0.9999994490541715
HP1353_21_1.pyramidal,lazyslide,lazyslide,h-optimus-0,h-optimus-0,4718,4718,4718,1.0,1.0,448.0,448.0,0.0,0.0,1.0,1536,1536,True,4718,0.9999992850737486,0.9999914841838392,0.9999365949551777,0.041636377573013306,0.0009671815664277014,0.002030247979795674,0.9999999671352969,0.9999999671350379,0.9999999671373194,0.9999999671370657,0.9999992850737486,0.9999914841838392
MSI-B985-22,lazyslide,lazyslide,h-optimus-0,h-optimus-0,22076,22076,22076,1.0,1.0,427.8401711360685,427.8401711360685,0.0,0.0,1.0,1536,1536,True,22076,0.9999994647821089,0.9999982389119418,0.9999666882824925,0.034320831298828125,0.0006743437856547952,0.0012131061089576275,0.9999999668492474,0.9999999668478203,0.9999999668572527,0.9999999668555182,0.9999994647821089,0.9999982389119418
