slide_id,backend_a,backend_b,model_a,model_b,n_a,n_b,n_matched,frac_matched_a,frac_matched_b,tile_px_level0_a,tile_px_level0_b,grid_dx_median,grid_dy_median,coverage_iou,dim_a,dim_b,dim_match,n_exact,cos_median,cos_p05,cos_min,max_abs_diff,mean_abs_diff,rel_l2,slide_mean_cos_all,slide_mean_pearson_all,slide_mean_cos_matched,slide_mean_pearson_matched,cos_median_exact,cos_p05_exact
HP2074_21_5.pyramidal,lazyslide,mussel,h-optimus-0,hoptimus0,14906,15205,0,0.0,0.0,448.0,448.0,0.0,128.0,0.9684573520519064,1536,1536,True,0,,,,,,,0.9994101111423574,0.9994100616302868,,,,
MSI-B985-3-22-,lazyslide,mussel,h-optimus-0,hoptimus0,21675,21266,0,0.0,0.0,427.8401711360685,428.0,143.0,-66.0,0.7814067611777535,1536,1536,True,0,,,,,,,0.989294813162086,0.989294791431356,,,,
H1079-22-9,lazyslide,mussel,h-optimus-0,hoptimus0,5188,5696,5117,0.9863145720894372,0.8983497191011236,430.82722674206144,431.0,24.0,50.0,0.9008903813654338,1536,1536,True,0,0.9595805326224288,0.8949232018354216,0.5825113487003329,3.5504484362900257,0.1701988065867564,0.30986418728543097,0.9834769924521896,0.983476969888966,0.9857238285480785,0.9857238554708736,,
H700-22-1,lazyslide,mussel,h-optimus-0,hoptimus0,7612,8045,2299,0.3020231213872832,0.2857675574891237,430.82722674206144,431.0,13.0,-161.0,0.9190774289721222,1536,1536,True,0,0.9685776856090886,0.904315822759202,0.4717712862935642,3.3779141306877136,0.15601196392341363,0.2851416994291939,0.9932665588463465,0.9932665792963583,0.9930507711014411,0.9930506965339858,,
T218_1-1,lazyslide,mussel,h-optimus-0,hoptimus0,6725,7225,2599,0.38646840148698886,0.35972318339100345,430.82722674206144,431.0,115.0,73.0,0.8929585957105309,1536,1536,True,0,0.9232831592194958,0.7958484840899793,0.5118611129093151,3.6041383743286133,0.231383606263311,0.42304446543161434,0.9819666270902043,0.9819666360365314,0.9768314938902533,0.9768316526684301,,
T207-1-1-USS-2,lazyslide,mussel,h-optimus-0,hoptimus0,4299,4619,940,0.21865550127936728,0.2035072526520892,430.82722674206144,431.0,52.0,-128.0,0.9029195862529196,1536,1536,True,0,0.9080016411419949,0.8025605827948405,0.5570696060998308,2.9284967184066772,0.2514251074976957,0.4520248994935541,0.9790836876326104,0.9790838328585316,0.9772911892805122,0.9772911870735003,,
HP1353_21_1.pyramidal,lazyslide,mussel,h-optimus-0,hoptimus0,4718,4884,2543,0.5389995760915642,0.5206797706797707,448.0,448.0,80.0,0.0,0.8837608514395017,1536,1536,True,0,0.9911475075165495,0.9741058426213937,0.8852715405219814,1.7180973440408707,0.08441745996550695,0.14916047694377046,0.9951777541102766,0.9951775132694742,0.9995819032789428,0.9995818954093296,,
MSI-B985-22,lazyslide,mussel,h-optimus-0,hoptimus0,22076,23931,736,0.033339373074832396,0.03075508754335381,427.8401711360685,428.0,-129.0,-104.0,0.8313543777154861,1536,1536,True,0,0.9778963510961864,0.9359834754298065,0.8963295777355812,1.9355112165212631,0.13428729849966156,0.23436958099151267,0.9959372984180426,0.9959373470217922,0.9944206022174369,0.9944205238114461,,
