slide_id,backend_a,backend_b,model_a,model_b,n_a,n_b,n_matched,frac_matched_a,frac_matched_b,tile_px_level0_a,tile_px_level0_b,grid_dx_median,grid_dy_median,coverage_iou,dim_a,dim_b,dim_match,n_exact,cos_median,cos_p05,cos_min,max_abs_diff,mean_abs_diff,rel_l2,slide_mean_cos_all,slide_mean_pearson_all,slide_mean_cos_matched,slide_mean_pearson_matched,cos_median_exact,cos_p05_exact
HP2074_21_5.pyramidal,lazyslide,mussel,h-optimus-0,hoptimus0,11404,15205,3709,0.3252367590319186,0.243932916803683,512.0,448.0,0.0,0.0,0.9657873979994266,1536,1536,True,235,0.9893999867174526,0.9708646927714002,0.8984397335314478,1.8097475841641426,0.09233493643545783,0.16097142007000234,0.9973296492427853,0.9973295350966794,0.997819603913827,0.997819579297059,0.9914305506649119,0.9788945810386376
MSI-B985-3-22-,lazyslide,mussel,h-optimus-0,hoptimus0,16484,21266,3638,0.22069885950012133,0.17107119345434027,488.96019558407824,428.0,0.0,0.0,0.7808584547709884,1536,1536,True,2,0.9594211894787694,0.8917256323638496,0.711008001986431,2.569576859474182,0.17091534656611293,0.3081902902210347,0.9905396351424779,0.9905399770713043,0.9932468068892821,0.9932469830116902,0.962974062081892,0.9480562419563456
H1079-22-9,lazyslide,mussel,h-optimus-0,hoptimus0,3945,5696,1080,0.2737642585551331,0.1896067415730337,492.3739734194988,431.0,0.0,12.0,0.8944305879203285,1536,1536,True,0,0.9484040533672597,0.8730341236941069,0.617414469129271,3.381356120109558,0.19182936995743746,0.3467779642905107,0.9904874175468867,0.990487911385124,0.9921064428967878,0.9921065221319167,,
H700-22-1,lazyslide,mussel,h-optimus-0,hoptimus0,5801,8045,1447,0.24943975176693672,0.17986326911124922,492.3739734194988,431.0,0.0,-9.0,0.9156731909276832,1536,1536,True,0,0.9367991872712529,0.8722376452803147,0.5239373819654918,4.033293843269348,0.21137880747031892,0.3785334632901267,0.990567649117735,0.9905678755076871,0.9920324959263136,0.9920324346268268,,
T218_1-1,lazyslide,mussel,h-optimus-0,hoptimus0,5123,7225,1168,0.22799141128245168,0.16166089965397923,492.3739734194988,431.0,11.0,-1.0,0.8907604098928515,1536,1536,True,0,0.9470412265948704,0.8617526401701843,0.6226590437497563,2.6892201900482178,0.19354979372883527,0.35374006145787656,0.9887029778938046,0.9887030400766832,0.9928119121662101,0.9928119303793931,,
T207-1-1-USS-2,lazyslide,mussel,h-optimus-0,hoptimus0,3263,4619,671,0.2056389825314128,0.14526953886122537,492.3739734194988,431.0,-13.0,12.0,0.8991539570655792,1536,1536,True,0,0.9396867760945653,0.8797935931740359,0.7036264098564566,2.3551815152168274,0.20299766057635987,0.36341547562512716,0.9879739779550639,0.9879742355624067,0.990729709850813,0.9907297114122329,,
HP1353_21_1.pyramidal,lazyslide,mussel,h-optimus-0,hoptimus0,3603,4884,936,0.2597835137385512,0.19164619164619165,512.0,448.0,16.0,0.0,0.880176889177643,1536,1536,True,0,0.9797493019080435,0.9297035070530957,0.8436288652459785,2.0338282585144043,0.13040448392912782,0.23299022095236255,0.9903877256269159,0.9903876700860345,0.9944758696652151,0.9944760987928687,,
MSI-B985-22,lazyslide,mussel,h-optimus-0,hoptimus0,16805,23931,4147,0.24677179410889616,0.17328987505745685,488.96019558407824,428.0,0.0,0.0,0.8296101574190198,1536,1536,True,1,0.9830272321475755,0.9549162511503351,0.8582955944791154,1.9108202755451202,0.11589858198755082,0.2025031747902578,0.9946528800398731,0.9946531346936746,0.9943522100676835,0.994352376043787,0.9596191484509126,0.9596191484509126
