row,slide,reader,ops_level,ops_width,width,base_downsample,slide_mpp,mussel_patch_size,mussel_patch_level,mussel_native_mpp,m_reader,n_tiles,raw_same_shape,raw_crop_px,raw_frac_identical_px,raw_mean_abs_diff,raw_max_abs_diff,resize_mean_abs_diff_u8,tensor_max_abs_diff_ls_vs_m,total_cos_median,total_cos_p05,mussel_replay_cos_median,mussel_replay_cos_p05,ls_replay_cos_median,ls_replay_cos_p05,runtime_cos_on_m_tensors_median,runtime_cos_on_m_tensors_p05,runtime_cos_on_ls_tensors_median,runtime_cos_on_ls_tensors_p05,reader_cos_median,reader_cos_p05,resize_cos_median,resize_cos_p05,max_abs_diff_runtime
0,/lab/barcheese01/mdiberna/ARGO-DeepMSI/data/LASUTH/HP1353_21_1.pyramidal.tiff,OpenSlideReader,0,448,224,2.0,0.25,448,0,0.25,TiffSlide,64,True,448,1.0,0.0,0,0.11942088847257654,0.06627404689788818,0.9990872497833359,0.9969380899880189,0.9999998439285394,0.9999997253109325,1.0,0.9999999999999998,0.9999994691661713,0.9999879477066768,0.9999994379223566,0.9999893568554641,1.0,0.9999999999999998,0.9990889837205552,0.9969187470582148,0.0198209285736084
1,/lab/barcheese01/mdiberna/ARGO-DeepMSI/data/LUTH/MSI-B985-22.svs,OpenSlideReader,0,427,224,1.9100007640003056,0.26178,428,0,0.26178,TiffSlide,64,False,427,1.0,0.0,0,0.16271910375478316,0.3313687741756439,0.9981035169406941,0.9959171201423774,0.9999998139444024,0.9999996417733,1.0,0.9999999999999998,0.9999994877774172,0.9999983760974684,0.9999994857388947,0.9999988743132178,0.999245205117727,0.9981748699683171,0.9987729963946692,0.9971299004404323,0.010301470756530762
2,/lab/barcheese01/mdiberna/ARGO-DeepMSI/data/OAUTHC/H1079-22-9.svs,OpenSlideReader,0,430,224,1.9233358336699171,0.259965,431,0,0.259965,TiffSlide,64,False,430,1.0,0.0,0,0.6975400756005528,2.1284406185150146,0.9824029814074313,0.9635009262532657,0.9999998791150604,0.9999998175005209,1.0,0.9999999999999999,0.9999998142135288,0.9999995129709228,0.9999998221833871,0.999999504392438,0.998876416737327,0.9968477001915304,0.9818899173382418,0.9649242256425655,0.00499841570854187
3,/lab/barcheese01/mdiberna/ARGO-DeepMSI/data/UITH/H700-22-1.svs,OpenSlideReader,0,430,224,1.9233358336699171,0.259965,431,0,0.259965,TiffSlide,64,False,430,1.0,0.0,0,1.1734460324657208,2.6836862564086914,0.9940458208833473,0.9771422020073892,0.9999998188927826,0.9999997744749856,1.0,0.9999999999999999,0.9999997618235633,0.9999996154400241,0.9999997639814571,0.9999996332290324,0.9987739975412651,0.9970072330949402,0.9952191499945031,0.9649712509097612,0.0037935664877295494
4,/lab/barcheese01/mdiberna/ARGO-DeepMSI/data/retrospective_msk/T218_1-1.svs,OpenSlideReader,0,430,224,1.9233358336699171,0.259965,431,0,0.259965,TiffSlide,64,False,430,1.0,0.0,0,1.4488509820432078,2.942800521850586,0.9672581873590922,0.9071354350584929,0.9999998464358448,0.999999723558092,1.0,1.0,0.9999997196830348,0.9999994932211304,0.9999997359409978,0.9999994982804955,0.9981738968459399,0.9963745468507726,0.9770368466645432,0.8941474547617875,0.008274435997009277
5,/lab/barcheese01/mdiberna/ARGO-DeepMSI/data/retrospective_oau/T207-1-1-USS-2.svs,OpenSlideReader,0,430,224,1.9233358336699171,0.259965,431,0,0.259965,TiffSlide,64,False,430,1.0,0.0,0,1.4243995510801977,2.8132433891296387,0.9748323367250948,0.9172016431059566,0.9999998503854864,0.9999997723843236,1.0,0.9999999999999999,0.9999997717531514,0.999999224846881,0.9999997888440381,0.9999993407723654,0.9983918210009104,0.9974294760661427,0.9777160492222216,0.9300642102539417,0.007682085037231445
6,/lab/barcheese01/mdiberna/ARGO-DeepMSI/data/LASUTH/HP2074_21_5.pyramidal.tiff,OpenSlideReader,0,448,224,2.0,0.25,448,0,0.25,TiffSlide,64,True,448,1.0,0.0,0,0.11139435022055698,0.0662740021944046,0.9993551600857712,0.9981516498892055,0.9999998181358567,0.9999996563308782,1.0,0.9999999999999999,0.9999987556341117,0.9999910432267373,0.999998986138,0.9999911582913384,1.0,0.9999999999999999,0.9993685056075741,0.9981387092628216,0.024307548999786377
7,/lab/barcheese01/mdiberna/ARGO-DeepMSI/data/LUTH/MSI-B985-3-22-.svs,OpenSlideReader,0,427,224,1.9100007640003056,0.26178,428,0,0.26178,TiffSlide,64,False,427,1.0,0.0,0,0.6758052280970982,2.1472456455230713,0.9862272684807614,0.9544157713203665,0.9999998839115398,0.9999997567579257,1.0,1.0,0.9999997444731159,0.9999986951074,0.999999824719086,0.9999987622761021,0.9991451541519935,0.9970719568223503,0.9856662066736346,0.9609439183941045,0.010202944278717041
